Blue
1885.32
1254.07
2040.46
215.43
1990.61
2031.39
1369.67
2411.56
2928.53
723.55
427.73
1131.04
1702.74
1283.74
973.90
483.38
1152.19
2251.26
845.91
1288.80
678.88
758.56
2107.59
2245.03
1159.19
1558.26
726.22
1508.92
2715.65
995.58
1141.67
2490.51
2669.69
1880.96
714.88
2096.23
2182.54
665.21
2099.64
1223.81
2159.64
1309.32
898.56
1653.81
759.97
1136.72
347.93
3202.55
1202.22
849.96
1924.43
2627.29
1580.47
1484.12
568.82
959.33
1844.92
2302.09
953.62
841.73
421.63
1392.10
1170.86
1339.36
1733.34
2440.59
2549.20
918.69
1435.21
2121.81
1751.54
1295.02
1810.72
612.83
540.93
2373.63
1230.19
1182.64
336.84
2195.97
1491.05
1313.95
1455.57
1287.79
759.84
1587.26
708.77
2371.09
1385.30
1685.74
3046.99
1352.10
1956.69
1000.42
1711.19
766.17
2038.23
1847.71
751.12
2507.31
1972.24
1024.84
1609.64
1184.70
2668.48
1266.99
1078.98
686.90
1342.39
816.63
1819.34
1153.47
1018.77
739.73
2685.52
1405.58
929.34
1053.90
1631.32
1325.31
1999.37
1089.04
382.77
1885.36
1405.65
1332.09
282.73
706.97
2059.11
1518.44
1084.53
2207.54
1872.24
2584.29
1825.97
1401.47
990.60
987.67
1811.80
1857.05
409.06
951.80
584.40
213.06
1873.59
855.14
1486.31
1576.60
1354.38
2504.39
917.04
1167.33
2098.57
1203.08
2409.63
715.97
710.45
1896.37
596.36
802.26
1873.83
2150.75
2355.21
927.53
1675.30
847.04
1789.69
571.62
1230.48
491.92
592.39
2433.25
959.06
2656.60
913.07
680.74
2143.20
1670.56
2159.17
1670.59
1452.12
2897.46
1180.92
2470.85
2061.40
2175.84
1470.54
1527.29
1839.68
911.10
677.06
460.13
1482.89
1069.00
1007.78
1618.98
2069.92
1580.05
1496.79
2116.57
1407.30
2169.13
936.15
1662.05
1699.64
1279.67
1783.38
1464.13
1234.32
1776.66
955.63
805.04
1083.80
2193.62
228.27
1260.44
1784.65
1766.55
2325.38
997.37
305.92
1919.03
1440.55
1743.63
2267.86
726.81
2231.93
2191.14
1292.49
2465.26
1771.04
1300.64
1239.82
1000.93
1666.38
1739.82
744.01
1497.33
1500.53
237.47
1535.12
2034.08
2363.66
2627.71
1943.16
2783.09
1495.56
531.88
1311.63
3445.79
1352.63
692.28
1314.71
2554.59
1417.94
938.21
305.22
330.83
1473.94
1953.27
641.48
988.22
1816.37
1642.30
609.24
2019.77
2431.26
1223.40
1911.57
2839.99
1121.44
2669.74
194.60
214.77
2556.48
1523.15
1486.62
755.76
1332.18
1763.58
2228.05
578.26
135.30
387.62
1501.13
329.62
2393.19
2086.35
300.52
1883.80
1521.95
2375.32
1183.58
1565.71
2280.35
1165.66
2061.18
2538.31
1230.78
72.19
1531.32
1818.68
1365.40
717.18
2590.55
1963.99
380.28
2317.92
1092.87
2344.19
1827.41
1549.67
704.61
2446.59
1801.71
1126.64
1095.11
1231.63
2882.71
1838.10
2040.16
895.54
2934.11
1529.90
1267.24
908.77
2259.88
1654.42
1503.52
1269.79
2066.62
1906.56
3062.87
668.07
695.62
2403.95
458.25
1379.25
2285.71
2306.52
2224.00
1669.92
2077.51
1925.18
3128.62
2673.50
2928.35
1592.64
1742.47
1845.70
2242.82
1388.39
1419.66
1691.98
2347.18
1836.11
2253.33
1383.59
1608.52
1077.29
1571.00
1874.68
2632.38
2124.49
1958.16
464.35
2418.98
2650.21
3299.89
1829.43
2598.20
2376.95
3068.43
948.84
1021.02
1845.98
3446.15
2027.92
1402.14
1417.44
1199.49
3174.02
1821.72
2147.15
1783.18
2527.82
2179.28
2974.16
1635.81
1534.32
3892.16
804.49
1467.29
2544.54
3060.43
1647.02
1963.87
1803.81
1219.57
1818.31
2767.64
3224.38
2584.83
4050.94
3070.60
3352.45
1662.19
2986.11
3057.46
1261.31
2401.50
3811.39
2291.61
3022.42
3477.62
1373.23
2504.25
2307.43
3501.74
1799.25
2225.95
3281.74
4781.30
2190.83
2948.70
2404.34
2782.65
3880.09
1166.77
2703.52
2483.47
3135.08
1880.14
2453.04
3324.16
2508.65
2219.97
1625.01
3058.41
3656.77
3691.34
2547.25
3410.11
1780.63
2850.80
3461.09
1649.01
4040.93
2398.15
2847.24
3113.51
3824.37
1751.15
2833.04
3414.94
3038.41
1302.06
1971.48
911.51
3581.58
5032.33
2533.86
2571.86
2374.44
2832.70
3678.59
1993.66
3294.56
1894.55
1781.99
2468.30
2076.62
3264.33
2672.17
2933.33
3948.43
4298.64
3757.69
3901.93
3490.99
3567.10
5226.89
4173.02
3702.07
3603.95
3867.61
4075.29
3425.72
4437.72
2845.77
3724.35
3464.75
4443.73
2470.45
3852.49
3368.22
3217.31
4055.99
3911.38
3815.80
3018.76
3010.19
3793.73
4457.79
4009.66
3593.07
4018.66
4078.85
4025.38
5749.80
4895.89
4207.86
4569.65
4336.17
5723.95
3858.39
3613.23
5465.31
3895.12
3698.46
3443.56
4467.92
3460.69
4618.60
4566.15
4556.17
4938.68
5195.94
4513.46
5395.20
4293.17
6077.46
6574.41
6790.68
4307.75
4569.09
7335.85
4660.01
5953.73
4864.09
6039.28
6904.72
8601.68
8592.38
8661.83
7623.50
7512.68
7755.70
10463.72
10206.30
11169.70
9713.63
11659.86
11442.09
13686.78
13122.53
19123.13
19934.72
27348.72
45019.99
60468.34
186899.07
110817.80
38929.61
23014.44
18312.08
11075.64
9868.72
7821.04
2965.23
4166.57
7338.57
790.45
5239.11
2665.03
1239.48
5075.16
5844.91
3905.70
7159.65
6268.75
4103.35
5657.43
8884.36
7498.34
8213.51
10976.45
13280.33
12563.29
44656.29
41231.68
21599.25
50568.41
37638.75
6373.83
16468.24
9506.66
8611.55
6240.05
3937.57
5805.14
4678.32
4522.43
1719.87
2624.99
2111.04
2546.79
2844.63
2261.19
4004.79
2590.86
1681.32
4379.05
2572.57
1609.00
3236.72
4374.82
4578.40
3172.80
5098.26
5286.53
4990.94
7932.06
9221.13
3548.49
3973.16
4056.51
5336.82
3865.30
4770.91
5435.00
4976.14
5792.15
6022.29
4399.26
6778.82
5829.88
5905.87
7816.22
7246.06
6874.50
8011.12
7931.20
7405.41
5606.91
6785.55
8957.42
8823.68
8106.78
8851.37
8830.23
8369.90
10076.30
8942.50
10667.68
8455.77
8577.32
10663.67
10853.68
11242.34
12844.15
13601.33
14675.02
12522.74
14447.12
14782.94
15358.71
15947.33
17947.71
17251.39
20545.96
17313.22
20048.91
22303.28
24751.55
26981.78
30042.93
32216.00
37131.36
46376.05
57553.00
80395.62
128437.34
537707.32
437249.52
133732.45
71192.47
45126.04
32374.13
22453.59
18296.78
13824.41
8531.18
5388.98
3004.19
2352.87
3441.81
7177.13
9685.39
13021.36
18028.31
21460.45
28128.00
36172.88
48879.85
74241.83
141998.76
329644.88
147426.81
217768.00
278513.24
114482.16
63127.78
32143.79
89699.29
46469.47
60534.40
68628.24
50366.95
39895.77
37051.37
32533.92
28657.40
27273.84
25295.44
23563.10
21159.02
21654.09
20464.13
20725.88
18629.03
16099.33
17780.34
17613.85
15504.30
16770.77
15132.34
15086.09
13323.35
14010.71
14200.64
12252.14
11151.16
11411.04
10721.39
11522.63
11538.73
12252.07
11377.65
10743.10
11108.69
10650.23
10295.25
9585.21
9828.01
9822.89
9506.76
9937.74
9543.39
9443.01
9253.17
6563.32
7341.47
9427.66
7315.09
8644.78
8077.61
7593.66
6444.75
7210.48
7823.53
8314.15
6546.80
6759.45
5832.99
5222.93
6004.78
8009.94
5926.75
8420.73
6109.68
6733.00
6078.11
7711.20
7063.63
6966.50
6218.48
5242.59
4691.64
5528.99
5993.21
5331.78
4762.32
4988.58
4342.50
5302.27
5713.13
6264.03
4678.90
5271.51
5565.38
6175.60
5875.49
5741.74
5917.77
3789.21
5876.13
4127.53
5030.96
4316.95
5299.71
4430.82
4346.74
5268.81
4742.58
2840.76
5473.14
5004.37
4370.78
7252.71
3993.96
4137.97
5249.80
4148.42
4324.67
3387.86
4217.30
5501.30
4404.37
5291.08
3410.33
2951.94
4451.78
4267.61
4128.31
5662.36
4412.94
3446.34
3899.73
3163.55
3590.32
4410.18
3971.92
4216.83
3601.75
3524.36
2123.65
3268.00
2838.36
2262.60
2727.30
2583.33
3892.97
3150.84
3864.86
3914.38
3880.15
3289.18
4296.26
2740.43
4682.55
2704.79
2608.12
1972.52
3206.33
3931.71
2989.87
1729.15
3065.75
3283.13
2550.41
2957.84
4002.03
3571.30
3647.54
1749.19
3296.09
3477.98
3782.33
3507.73
2089.86
4677.63
3404.72
1390.49
2799.68
3932.35
2517.12
3678.67
1412.25
3172.48
4269.88
2944.15
3910.94
1979.08
2671.94
3187.61
2943.37
3677.24
3767.95
2993.02
2232.60
3639.43
2049.16
3765.45
2727.42
1964.11
2661.22
2075.17
2228.67
2255.87
2415.95
2200.65
2258.47
2621.14
3433.04
4247.06
2724.17
1817.07
2301.34
1735.16
2488.67
3110.35
2434.87
3787.26
2325.89
2138.29
1437.48
1940.20
2585.11
2581.25
2931.33
1202.47
2396.23
3517.64
2911.74
1841.83
1488.84
2296.53
2699.77
3253.03
1853.42
2321.48
2547.01
2617.30
3205.10
2354.05
2302.49
3141.12
2174.78
2918.59
2452.50
1354.34
2016.11
1968.87
3010.57
2860.84
2161.64
2001.62
1900.70
2204.55
2391.93
3687.12
2656.97
2053.50
3901.95
3391.38
1356.53
1570.18
1506.56
2269.27
1595.18
2192.39
1804.74
1577.82
350.62
1307.54
1423.79
1669.59
3303.90
1519.99
1307.34
1634.07
2245.64
2285.36
1279.17
1450.21
2158.02
695.90
1310.14
2632.19
2574.74
2470.74
2089.01
2116.30
2296.60
2609.91
2341.17
3947.33
2538.04
302.77
996.93
1927.02
2203.85
2365.84
2829.27
2095.29
1546.24
2261.28
3258.08
1418.89
3315.71
771.87
3628.46
1833.33
4716.34
2597.23
2920.16
1144.42
1012.99
1630.19
2239.90
2386.46
1817.23
598.74
2373.41
3307.65
1736.67
3164.48
1676.96
2687.19
2872.36
4195.28
831.54
1003.70
2400.60
2665.82
3118.01
2603.24
1491.62
1458.85
2080.25
756.21
1528.34
675.49
1033.35
680.13
1254.61
1598.15
673.47
2452.92
1006.32
1961.26
2897.39
632.35
1646.33
1263.32
1348.54
2079.74
2359.97
1172.09
2955.42
2205.51
1553.72
1788.00
3029.98
1522.02
2206.16
2174.56
1298.88
1683.48
2828.58
876.27
2200.18
829.33
1185.56
901.25
1838.35
2424.32
2203.03
1812.50
803.72
1844.83
1385.80
952.85
719.03
2372.60
1737.87
1964.86
1896.57
651.37
2040.05
1489.84
514.16
865.80
1563.17
485.37
1720.32
680.84
1378.81
2482.68
3261.87
2025.15
1046.27
913.48
1675.98
2605.56
1601.55
1764.39
502.49
1917.09
2144.66
1314.89
1922.61
1353.54
1780.32
2386.04
1789.01
1619.47
244.98
1627.69
1363.25
408.19
2885.72
2031.06
1428.40
1372.19
1802.02
799.51
906.76
723.77
2729.31
1871.63
1395.84
763.49
2288.07
2582.28
1913.47
2078.24
1234.30
1764.23
2523.66
1307.69
1349.49
1542.15
784.54
670.56
966.64
2093.74
2116.70
2661.79
1395.42
1228.02
1661.91
1017.37
2248.97
912.43
2225.99
761.57
562.87
1673.04
1039.38
581.58
2799.69
1456.33
314.13
1662.89
2189.20
2929.19
1871.36
2099.33
2097.54
974.58
1415.50
1368.68
1619.26
400.21
1644.74
1092.53
1901.64
871.66
311.24
1029.17
1634.92
2125.26
859.34
1721.76
2149.09
695.75
1188.57
989.48
1252.61
976.94
1086.96
2066.81
2081.14
1154.36
1075.42
603.10
1961.14
1220.72
2605.61
1292.67
1602.83
581.13
1260.49
1148.51
2035.68
1581.12
599.91
836.44
3226.17
1343.94
737.05
2256.81
1474.98
926.28
806.71
973.02
1860.09
1063.54
526.28
718.48
912.43
1883.82
1985.73
1248.60
641.11
1105.40
1689.08
648.73
971.75
1684.73
2211.45
1235.68
2138.63
1995.60
1058.93
2138.94
580.20
516.48
355.91
787.62
3427.69
1412.29
1746.25
1750.89
1855.33
1713.70
1831.84
1759.19
456.73
1747.68
2570.30
2246.70
370.84
1935.74
2529.56
1334.03
1094.78
851.79
1351.48
266.61
2062.25
1387.31
2557.60
790.25
991.92
1781.97
2239.43
1109.18
2387.50
991.32
1043.27
2878.81
1960.93
1109.09
1601.04
316.52
927.46
276.08
1963.63
1256.12
941.41
1974.38
1809.17
1533.67
568.86
611.19
2184.20
3609.33
933.71
1152.43
1475.59
1537.41
2179.71
2050.42
821.84
2547.49
1338.13
1600.17
1500.33
969.06
1849.19
2240.98
1028.11
2470.51
1873.07
2225.80
853.01
834.95
1623.01
1686.91
893.24
1281.43
1118.90
1705.29
1174.08
1343.84
2671.75
2074.34
2503.90
1536.80
897.71
3042.47
999.54
561.09
2215.84
723.83
537.21
1120.45
1435.05
1313.40
676.97
876.32
746.17
1334.67
881.15
851.09
1080.97
1801.27
1776.77
1721.15
261.69
861.39
977.73
277.24
974.77
964.36
516.73
655.80
318.26
444.29
2260.00
672.10
1052.75
848.43
855.63
445.32
1466.82
798.44
607.93
291.85
2856.15
1743.93
1046.09
811.92
997.90
1001.32
1280.62
463.17
907.90
2106.47
1435.75
1266.04
1260.95
256.77
2005.62
1727.89
485.28
1083.22
1957.07
304.07
356.68
1690.59
1200.19
652.77
1581.82
1438.97
1416.57
1749.14
496.13
1038.64
1592.98
1304.69
1464.44
962.21
1327.29
614.30
1193.05
1310.35
1307.73
914.89
1034.41
2475.00
1762.52
1288.05
1051.04
2556.53
1336.56
296.04
622.22
1389.13
2087.19
1715.40
146.89
2050.44
1968.12
1847.32
1188.64
541.78
1350.23
877.20
980.27
999.32
268.67
1371.90
1816.96
1551.02
968.20
962.95
902.04
920.21
1258.38
941.47
1897.11
1183.98
1538.34
1857.08
757.70
931.70
482.10
601.60
2262.92
1810.70
1939.42
1060.36
267.35
1463.34
2081.55
265.95
854.02
1200.53
2322.02
1516.82
975.56
1819.89
714.44
2507.45
1773.94
1520.77
992.90
2038.46
1236.22
291.71
1815.19
1390.00
887.98
1287.39
1711.04
2323.96
762.24
1122.43
1476.04
437.78
684.05
969.61
1014.82
2004.56
312.28
207.28
1411.09
2078.06
2448.15
481.26
310.05
1854.96
874.38
1914.16
434.23
803.60
1724.11
2697.96
1131.10
901.33
1219.31
1387.56
1884.16
1981.71
1733.93
1300.30
2092.34
1109.57
2106.10
975.70
308.04
1023.37
905.49
1908.36
701.82
1300.48
1575.51
682.79
418.72
1258.77
92.27
1703.64
896.50
440.95
1680.78
2109.30
1256.55
1555.26
1876.71
2376.11
1962.36
1348.53
1956.96
1530.93
1117.93
1702.73
1297.66
1487.64
341.05
1563.83
2296.73
763.31
545.15
1804.21
1740.64
1657.50
545.89
1505.87
1644.37
1715.45
550.21
1764.14
1824.55
957.67
1332.80
759.82
925.69
1392.66
520.31
1328.59
1440.71
609.98
2193.29
1456.23
1859.91
757.27
2432.87
1700.10
2006.21
812.41
1144.46
1489.36
875.38
1701.86
447.47
610.30
1726.02
869.19
1309.42
2525.01
1263.83
427.71
2158.40
1226.54
692.61
412.20
865.17
1002.83
798.64
1131.77
1147.08
491.56
